,id,date,dateYear,dateMonth,dateDay,rating,content
330,331,20211103,2021,11,03,1,"지난 버전이 휠씬 좋습니다. 이체의 경우도 이전에는 한 화면에서 확인이 가능했는데, 지금은 한 스텝씩 화면 전환되며 확인하기 불편.. 거래 내역도 이전에는 송금시 메모했던 내용이 나왔는데, 지금은 메모가 나오지 않아요.. 어디서 메모 확인하나요? 이전에 비해 불편한 부분이 더 많은 것 같아요. 11월 2일 업데이트 했다더니, 무엇이 개선됐나 싶네요.. 과거 송금 시 메모한 내용도 해당 건을 클릭해서 볼 수 밖에 없게 만들고, 이전에는 한 화면에서 모두 확인할 수 있었는데.. 지금은 정말 불편하네요.. 제발 한 화면에서 일목요연하게 볼 수 있도록 해주세요. 그리고 메모 검색 기능은 어디로 사라졌나요? 불편한 부분이 너무 많아요. 뱅킹 앱이 개선된게 아니라, 퇴보 되었다고 밖에 생각되지 않네요. 제발 고객 입장에서 생각하며, 앱을 만들어 주세요~"
331,332,20200704,2020,07,04,5,빠른이체 시 OTP사용하지 않아도 되는게 편리합니다. 예약이체는 영업일이 아니면 제 날짜에 보낼 수 없는게 아쉽습니다. 또 앱에서 이체내역(조건에 맞게 조회한 것)을 증빙서류로 제출하기 위해 이미지파일화하여 출력할 수 있도록 메일로 보내는 기능 같은 것이 생기면 좋겠습니다. 전반적으로는 생활에 편리하게 잘 이용하고 있습니다.
332,333,20211214,2021,12,14,1,"그동안 스타뱅킹이 버벅거리더니 하루종일 스타뱅킹 실행이 안되고 곰돌이만 계속 뱅뱅 돌아가고 있네요. 거지같은 V3실행 때문인가, 혹시 해킹 피해는 아닌가 걱정이 됩니다 거래도 못하고 답답합니다. .........................................(2차문의) 답변보고 문의드립니다............,.,,v3를 어떻게 만져서 잠시 실행이 되더니 껐다 10분 정도 지난 뒤 다시 실행시키니 곰돌이만 계속 뱅뱅거립니다.............. 답변에 나오는 android시스템webview를 찾으려고 하는데 보이지 않고 첫번째 앱에 나오는 ""ANT(?) USB.....""인가요? 핸드폰도 재부팅 했습니다............(3차문의) 아래 기재사항도 다 수행하고 그러고도 곰돌이만 뱅뱅 돌면서 약올리고 있네요 / \"""""
333,334,20211103,2021,11,03,5,이번 버전에서 오류가 수정되었습니다. 1.첫실행시 무조건 v3로딩 오류가 발생하면서 실행이 안 되었던 오류 해결되었습니다. 2.태블릿에서는 무조건 가로화면으로 강제변경되었던 문제 수정되었습니다.이젠 편하게 세로로 사용할 수 있습니다. 수정 요청 ᆢ계좌 목록 볼때 너무 폭이 넓어서 카드형태로 볼때와 별 차이가 없습니다. 촘촘하게 많은계좌를 볼수 있도록 줄여주세요.
334,335,20210304,2021,03,04,4,주거래은행으로 잘 사용하고 있어요 로그인은 패턴이나 비번4자리 지문으로 빠르게 할수있어요 저는 지문등록으로 사용중입니다 전체계좌 조회도 편하고 좋으나 지문으로 이체시 큰 금액은 opt입력을 해야하는데(간편이체는 필요없음) 이거는 좀 불편하네요~다른분 말씀처럼 KB에서 나오는 어플이 너무 많은데 간결하게 통합해도 좋을것 같아요 바탕에 KB관련어플이 많아요ㅜ
335,336,20210225,2021,02,25,5,필요할 때 언제 어디서나 간단한 은행업무를 볼수 있어서 정말 편리합니다. 특히 지방이나 처음 가는 지역에 또는 근처에 은행창구나 ATM기가 없을때요^^ 모바일인증서로 로그인하고 사용합니다. 한 항목을 진행하고 다른 항목으로 이동할때 인증서화면이 생가보다 오래 보여서 때때로 답답해서 아쉽습니다.
336,337,20210302,2021,03,02,5,"주거래은행이라 당연하게 쓰던 스타뱅킹 어플! 최근 타은행 어플을 쓰며 괜스레 비교가 되더라구요. 직관적으로 보이는 메뉴로 필요한 업무를 바로바로 처리할 수 있어 좋아요. 특히 오픈뱅킹 생긴 이후로는 타은행 업무도 손쉽게 할 수 있게되어 너무 좋습니다! 늘 애용하는 어플, 앞으로도 좋은 방향으로 꾸준히 업데이트 해주세요^^"
337,338,20190509,2019,05,09,1,공인인증서를 못읽어서 로그인이 안됩니다. 하나 우리 신한 다 되고 삼성화재 앱에서도 다 잘읽는데 국민은행에서만 공백으로 나옵니다. 파일읽기 권한 줬구요. 앱 꾹누르고 옵션에서 조회눌러서 앱실행하면 무한루프 도네요. 인증서 파일 읽는 개발로직문제가 있지않나 생각합니다. 이거 언제 해결되나요? 샤프 아쿠오스 s3이고 안드로이드원 os라서 구글 레퍼런스 순정입니다. 버전은 8.1.0 입니다. 앱 업데이트전에는 문제없었습니다.
338,339,20210224,2021,02,24,5,아주활용도가 좋습니다. 은행업무를 너무 편하게 볼수있습니다! 코로나로 인한 비대면 시대에 최고로 좋은 어플이네요^^불편함없고요~지문인식이면 끝이라 엄청 편리합니다ㅎㅎ 처음 토스를 사용했던이유가 이체할때 손가락하나면 복잡한절차가 없어서 간편성이 메리트였는데 스타뱅킹이 금새도입해서 어찌나 좋은지 모르겠습니다! 모두모두 행복하세용ㅋㅋ
339,340,20210224,2021,02,24,5,어플이 여러모로 마음에 듭니다. 부족한 부분은 반응이 약간 느리고 UI가 좀 더 직관적으로 바뀌었으면 좋겠습니다 카카오 나 케이뱅크 같은 경우는 UI가 직관적이고 단순해서 가독성이 좋습니다 그러나 이 어플리케이션은 그런 부분에 있어서는 조금 부족한 듯 싶습니다 또한 이벤트가 다른 어플처럼 자주 있다면 계속 사용하게 되고 이용하게 드리라고 봅니다
340,341,20210224,2021,02,24,5,"KB스타뱅킹 이체 및 거래내역 등 보기 편하고, 타행계좌도 등록해서 같이 볼 수 있고 여러모로 편리해서 잘 사용하고 있어요. 그런데 유독 KB가 타행에 비해서 연관된 앱이 너무 많은거 같아요. 예를들어 리브,리브메이트,리브똑똑 등 이런건 하나로 통합해서 운영해도 괜찮지 않을까요? 겹치는 기능이 너무 많아요."
341,342,20211028,2021,10,28,1,"우와. 알뜰폰은 인증서 발급도 안되네. 아니 모바일 인증하려고 번호를 입력하려는데, 자동으로 번호를 세팅하게 만들꺼면 테스트를 잘 하고 냈어야지 수동으로 입력도 안되게 해놔서 인증도 안되네. 이게 금융앱인가. 전화 잘 걸어지고 받아지고, 앱한테 필요한 권한도 다 줬고. 앱 캐시도 다 날려봤으니 그냥 버그같은데. 잘 좀 합시다."
342,343,20190610,2019,06,10,1,"지문인증이 아주 사람 환장하게 하네요. 5번까지는 괜찮다면서 메시지 보여주면서, 실제로는 한번이라도 실패하면 지문인증 성공해도 진행이 안되고, 가끔은 첨부터 인증성공해도 진행이 안되네요. 다건이체 할려다가 몇번을 다시 입력하는지 모르겠네요. 결국엔 인증서로그인으로 처음부터 다시했네요. 이럴꺼면 왜 지문인증앱을 합쳐놨는지 모르겠네요. 고객을 앱 테스터로 알고 있나 보네요."
343,344,20210228,2021,02,28,4,"주거래은행으로 스타뱅킹 쉽고 간편하게 넘잘사용하고 있어요. 항상 타행 이체할때에 수수료없이 해서 좋쿠요, 로그인 하는 방법들이 다양해서 편안걸루 사용할수있어 좋고, 자주쓰는계좌를 등록하여 편이 사용하고 있고, 최근계좌도 좋아요, 오픈뱅킹조회도 넘편해요. 단지 불편한점은 비슷한 앱들이 넘많은데 필요한것들은 설치해놔도 불편해서 잘안보게 되더라구요 비슷한것들은 한어플에 다볼수있게 해주면 넘좋을것 같아요..."
344,345,20210330,2021,03,30,5,전체적인 디자인이 깔끔하고 다른 은행 앱과 비교해 메뉴구성이 편리합니다. 화면 이동시간도 빠르고 사용자의 편의를 고려해 알찬 기능들이 포함되어 있어 편안하게 사용하고 있습니다. 국민은행 인터넷뱅킹을 오래 사용한터라 익숙하기 때문일 수도 있지만 다른 은행 앱도 함께 써본 결과 개인적으로는 스타뱅킹이 제일 편안하네요!
345,346,20210224,2021,02,24,5,앱을 오래써왔는데 변화를 한번에 느끼지는 못해도 조금씩 스며들듯이 편안하게 사용하고있어요 오픈뱅킹도 편하고 빠른이체도 쓸데없는 시간이 소요가 안되서 아주 잘쓰여요 로그인 방법이 다양해져서 편한걸 선택해서 한번씩 바꿔쓰고 있어요 전체적으로 눈의 피로함도 덜하고 다른 은행들 앱에비해 한눈에 들어오고 필요로하는 조건을 검색할때도 깔끔하게 찾기쉬워요
346,347,20210224,2021,02,24,5,대부분의 국민은행 거래를 스타뱅킹으로 쉽고 간단하게 처리합니다. 일단 로그인 방식이 여러가지라서 편리하고 일반입출금부터 적금까지 가지고있는 통장 모두의 확인이 쉽고 빠릅니다. 계좌이체부분도 이용한 기록이 남아있어서 재확인이나 다시 찾아보기가 용이하고 이또한 찾기 쉽게 되어있어 사용하기 수월합니다. 쓰면 쓸수록 앱의 다양한 쓰임새를 찾게되고 활용하게되어 모르고 있던 정보들까지 알게되고 이용하게되니 앱사용 추천합니다.
347,348,20181031,2018,10,31,1,"1. 뜬금없는 앱삭제후 재설치 요청. 이체하려는 데 안돼서 당황했네요 사전 공지도 없었고, 유예기간도 없이 이전 버전을 막아버렸네요 허허 2. 어이없는 폰 재등록 ?????? 3. 편의성? 직관성? 디자인? 뭔가 바뀐거 같긴한데 뭐가 바뀌었는지 더 좋아졌는지 오히려 기존과 인터페이스, 디자인이 미묘하게 바뀌면서 불편해졌네요. 별도 앱 설치할 필요없이 지문인증? 이거 이기능 넣으려고 하신건가요? 이거 때문에 앱을 지우고 새로 앱을 깔라구요? 뭔가 이상하지 않으신가요? 조삼모사도 아니고... 차라리 그 기능이 필요한 사람들에게만 설치 안내를 하거나, 사전 공지를 명확하고 확실하게 해서 모두 미리 인지하고 있게끔하거나... 둘 중 하나만이라도 했으면 참 좋았겠습니다."
348,349,20220618,2022,06,18,1,"웬만해서 리뷰같은거 안남기는데, 저같이 시간 날리는 사람 있을까봐 리뷰 남깁니다. 한마디로 쓰레기입니다. 카톡으로 광고와서 오랜만에 설치하고 접속하려했습니다. 아이디, 계좌번호 등 기억나지 않아 인증서 발급 진행하려 했으나 휴대폰 인증번호 입력하려고 스크롤을 내려도 화면이 내려가지를 않아 인증번호 입력을 할 수가 없음. 국민은행같은 큰 은행 어플에서 이런 기본기능조차 검토 안했다는게 놀랍고 실망스럽습니다. 이거 말고도 더 있지만 적는 시간조차 아까워서 그만쓰고 어플 삭제합니다."
349,350,20210301,2021,03,01,4,평상시 자주 사용하고 있어요! 그런데 약간의 불편함이 있어서 리뷰 남겨요.1.로그인할때 좀더 간단한 방식이었으면 좋겠어요.예를 들면 비빌번호 한가지만으로 가능했으면 합니다.급할때는 좀 번거로더러구요.2.조회할때 자꾸 여러 경로로 들어가야하던데 이것도 좀 한번에 할 수 있었으면 합니다.3.고객들을 위한 이벤트가 좀더 다양하고 많아졌으면 좋겠어요!소확행을 누릴 수 있게 해주세요~~~ 감사합니다~~~
350,351,20200504,2020,05,04,2,모바일 인증서를 처음에 만들었으나 이후 모바일 인증서 조회가 불가능하고 재발급 시 로딩만 계속되며 재발급이 불가능했습니다. 캐시 삭제를 포함하여 5번 정도 시도했으나 모두 실패했습니다. 또한 앱에서 특정 버튼을 눌렀을 때 로딩이 느린 경우가 있는데(ex. 모바일 인증서 조회) 반응이 아무것도 없어 이것이 앱이 멈춘 것인지 작동중인지 구별이 가지 않습니다. 전체적으로 렉이 심합니다.
351,352,20210224,2021,02,24,5,다른은행앱에 비해 접속 속도 매뉴얼 속도 정말 빠릅니다. 그리고 앱 안정성 믿을만합니다 보기 편하고 사용자 입장에서 쓰기 정말 편한 앱이고 몇년간 쓰고 있지만 에러 나거나 정지된적 없습니다. 정말 속도나 안정성. 그리고 사용하기 편리함등에는 큰점수를 주고 싶습니다
352,353,20210219,2021,02,19,5,"지난 20년동안 주거래 은행으로 이용하고 있는데 기본적인 입출금, 이체 외에 다양한 금융상품을 모바일앱을 통해 편리하게 이용하고 있습니다. 우선 전체적인 구성이 간결하면서 메인페이지에서 쉽게 접근가능한 게 너무 좋습니다. 앞으로도 사용자 편의성이 높은 앱으로 겨속 이용될 수 있기를 기대합니다. 감나합니다."
353,354,20210219,2021,02,19,5,"스타뱅킹 몇년째 계속 이용중이예요.화사한 옐로우 칼라의 앱이라 한눈에 들어와서 언제 어디서든 바로 찾을수 있어요, 사용중 한번도 에러없었고 속도 빠르고 간편하게 원하는 업무를 볼수 있어서 넘 좋아요~ 다양한 로그인 방식이 있어서 본인이 편한 방식으로 선택해서 로그인 가능하고요, 지출과 입금도 한번에 확인되니까 쭉~~ 계속 이용하게 됩니다, 믿음가는 KB스타뱅킹 적극추천합니다~^^"
354,355,20210312,2021,03,12,4,"자주이용하는 은행이 국민은행인데 특히 스타뱅킹앱은 정말편리해요. 환전받으려고할때 kb스타뱅킹 앱으로 환율우대받아서 환전도 받을수있고, 첫화면에서 전체메뉴를 누르면 하려고하는 업무가 나열되어있고 쉽게접근할수있게 잘되어있어요. 직접 내방하지않고 비번만 등록해서 이용해도되고 저는 자주이용합니다 추천합니다!!!"
355,356,20181102,2018,11,02,3,"저도 업데이트하고 나서 이체가 안되길래 무슨일인가 싶어서 들어왔다가, 답글에 달린 설명 보고 따라하니까 진행이 되더라구요. 「전체메뉴→설정관리→환경설정→캐시쿠키삭제」하면 진행됩니다. 앱 관리자분은 문제 해결될 때 까지 앱실행시켰을때 베너로 공지를 띄우심이 좋을것 같네요."
